id,Movie Name,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
6220,You. Me and Dupree (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,Clerks II (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,Lady in the Water (2006),0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6223,My Super Ex-Girlfriend (2006),0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6224,Marie Antoinette (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6225,Who Killed the Electric Car? (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6226,Inconvenient Truth. An (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6227,Career Opportunities (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6228,High School Musical (2006),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
6229,I Am a Sex Addict (2005),0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6230,Stoned (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6231,Jet Li's Fearless (Huo Yuan Jia) (2006),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6232,Fast and the Furious: Tokyo Drift. The (Fast and the Furious 3. The) (2006),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6233,Garfield: A Tail of Two Kitties (2006),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,Metal: A Headbanger's Journey (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6235,Public Eye. The (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6236,Superman Returns (2006),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6237,Road to Guantanamo. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6238,Edmond (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6239,OH in Ohio. The (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,Little Miss Sunshine (2006),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6241,Fallen Idol. The (1948),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6242,Babel (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6243,Strangers with Candy (2005),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6244,Wordplay (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6245,Army of Shadows (L'armée des ombres) (1969),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6246,Orchestra Rehearsal (Prova d'orchestra) (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6247,Little Man (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,Monster House (2006),0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6249,Snakes on a Plane (2006),1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6250,Scoop (2006),0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6251,Talladega Nights: The Ballad of Ricky Bobby (2006),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,Night at the Museum (2006),1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6253,World Trade Center (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6254,Stranger than Fiction (2006),0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
6255,Miami Vice (2006),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6256,Pursuit of Happyness. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6257,John Tucker Must Die (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6258,Ant Bully. The (2006),0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6259,Crank (2006),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6260,Secret Life of Words. The (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6261,Chaos (2005),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6262,Night Listener. The (2006),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6263,Step Up (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6264,Zoom (2006),0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6265,Mind Game (2004),0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
6266,Half Nelson (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6267,Moustache. La (2005),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6268,Tideland (2005),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6269,Adam's Apples (Adams æbler) (2005),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6270,Material Girls (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6271,Accepted (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6272,Crime Busters (1977),1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6273,Born to Kill (1947),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6274,Illusionist. The (2006),0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
6275,The Queen (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6276,Beerfest (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6277,Invincible (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6278,Idlewild (2006),0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6279,Red Balloon. The (Ballon rouge. Le) (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6280,Angel-A (2005),0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
6281,Chump at Oxford. A (1940),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,Icicle Thief. The (Ladri di saponette) (1989),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6283,Puffy Chair. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6284,Wicker Man. The (2006),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6285,Wind That Shakes the Barley. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6286,Severance (2006),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6287,Hollywoodland (2006),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6288,Covenant. The (2006),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6289,Last Kiss. The (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6290,SherryBaby (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6291,Idiocracy (2006),0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6292,Jesus Camp (2006),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6293,Bow. The (Hwal) (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6294,Tiger and the Snow. The (La tigre e la neve) (2005),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
6295,Fountain. The (2006),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6296,Fear City: A Family-Style Comedy (La cité de la peur) (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6297,Science of Sleep. The (La science des rêves) (2006),0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
6298,Black Dahlia. The (2006),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6299,Woods. The (2006),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6300,Gridiron Gang (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6301,Land of Plenty (Angst and Alienation in America) (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6302,Bridge. The (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6303,Apocalypto (2006),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6304,Flyboys (2006),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6305,Jackass Number Two (2006),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6306,All the King's Men (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6307,Conversations with Other Women (2005),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6308,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6309,Pan's Labyrinth (Laberinto del fauno. El) (2006),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6310,Guardian. The (2006),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6311,Open Season (2006),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,School for Scoundrels (2006),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6313,Departed. The (2006),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6314,Texas Chainsaw Massacre: The Beginning. The (2006),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6315,Employee of the Month (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,Running With Scissors (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6317,Man of the Year (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6318,Marine. The (2006),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6319,Infamous (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6320,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6321,Chapayev (1934),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6322,Feast (2005),1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6323,Little Children (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6324,Deliver Us from Evil (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6325,Last King of Scotland. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6326,U.S. vs. John Lennon. The (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6327,Shortbus (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6328,Children of Men (2006),1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6329,Prestige. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
6330,Flags of Our Fathers (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6331,13 Tzameti (2005),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6332,Saw III (2006),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6333,Catch a Fire (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6334,Death of a President (2006),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6335,Flushed Away (2006),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,Perfume: The Story of a Murderer (2006),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6337,Santa Clause 3: The Escape Clause. The (2006),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6338,Mom and Dad Save the World (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6339,Good Year. A (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6340,Shut Up & Sing (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6341,For Your Consideration (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,Fuck (2005),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6343,Shooting Dogs (a.k.a. Beyond the Gates) (2005),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6344,Casino Royale (2006),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6345,Happy Feet (2006),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,Let's Go to Prison (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6347,Déjà Vu (Deja Vu) (2006),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6348,Bobby (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6349,10 Items or Less (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6350,Holiday. The (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6351,Harsh Times (2006),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6352,Fast Food Nation (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6353,The Great Train Robbery (1903),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6354,Tenacious D in The Pick of Destiny (2006),0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6355,Nativity Story. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6356,Blood Diamond (2006),1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
6357,Charlotte's Web (2006),0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6358,Eragon (2006),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6359,Rocky Balboa (2006),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6360,Fur: An Imaginary Portrait of Diane Arbus (2006),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6361,Dam Busters. The (1955),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6362,Another Gay Movie (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6363,Painted Veil. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6364,We Are Marshall (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6365,Good Shepherd. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6366,Dreamgirls (2006),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6367,Freedom Writers (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6368,When the Levees Broke: A Requiem in Four Acts (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6369,Inland Empire (2006),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6370,History Boys. The (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6371,Notes on a Scandal (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6372,DOA: Dead or Alive (2006),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6373,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6374,Good German. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6375,Letters from Iwo Jima (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6376,Black Christmas (2006),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6377,Stomp the Yard (2007),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6378,Miss Potter (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6379,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6380,Venus (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6381,The Return of Don Camillo (1953),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,The Little World of Don Camillo (1952),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6383,Primeval (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6384,Alpha Dog (2007),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6385,Hitcher. The (2007),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6386,After the Wedding (Efter brylluppet) (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6387,Bridge to Terabithia (2007),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6388,Beer League (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,Dead Meat (2004),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6390,49 Up (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6391,Waitress (2007),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6392,Seven Up! (1964),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6393,Catch and Release (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6394,Smokin' Aces (2006),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6395,Blood and Chocolate (2007),0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
6396,Epic Movie (2007),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,Messengers. The (2007),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6398,Because I Said So (2007),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6399,Hannibal Rising (2007),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6400,Norbit (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6401,Boss of It All. The (Direktøren for det hele) (2006),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6402,Cocaine Cowboys (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6403,Ratatouille (2007),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6404,Paris. I Love You (Paris. je t'aime) (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6405,Astronaut Farmer. The (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6406,Wake Up. Ron Burgundy (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,It's a Boy Girl Thing (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6408,Ugly Duckling and Me!. The (2006),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6409,The Odyssey (1997),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6410,Unknown (2006),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6411,Ghost Rider (2007),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6412,Breach (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6413,Tyler Perry's Daddy's Little Girls (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6414,Music and Lyrics (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6415,Number 23. The (2007),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6416,Reno 911!: Miami (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,Black Snake Moan (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6418,My Father and My Son (Babam ve oglum) (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6419,Factory Girl (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6420,Hot Fuzz (2007),1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6421,Golden Door (Nuovomondo) (2006),0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6422,Citizen X (1995),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6423,Next (2007),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6424,Amazing Grace (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6425,2001 Maniacs (2005),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6426,Zodiac (2007),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6427,Pusher III: I'm the Angel of Death (2005),1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6428,Babylon 5: The Gathering (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6429,Meshes of the Afternoon (1943),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6430,Wild Hogs (2007),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6431,300 (2007),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6432,Abandoned. The (2006),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6433,Starter for 10 (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6434,Last Mimzy. The (2007),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6435,Priceless (Hors de prix) (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6436,Host. The (Gwoemul) (2006),0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
6437,Becoming Jane (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6438,Namesake. The (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6439,I Think I Love My Wife (2007),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6440,Premonition (2007),0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6441,Dead Silence (2007),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6442,Reign Over Me (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6443,Pride (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6444,Shooter (2007),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6445,Hills Have Eyes II. The (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6446,TMNT (Teenage Mutant Ninja Turtles) (2007),1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6447,Black Book (Zwartboek) (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6448,Lookout. The (2007),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6449,Blades of Glory (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6450,Are We Done Yet? (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6451,Grindhouse (2007),1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
6452,Reaping. The (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6453,Meet the Robinsons (2007),1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6454,American Hardcore (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6455,Inglorious Bastards (Quel maledetto treno blindato) (1978),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6456,Sunshine (2007),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6457,Hoax. The (2007),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6458,How the Grinch Stole Christmas! (1966),0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6459,Disturbia (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6460,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
6461,Vie en Rose. La (Môme. La) (2007),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6462,Fracture (2007),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6463,Vacancy (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6464,In the Land of Women (2007),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6465,Mr. Bean's Holiday (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,Invisible. The (2007),0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
6467,Kickin It Old Skool (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,Spider-Man 3 (2007),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6469,Lucky You (2007),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6470,It's a Very Merry Muppet Christmas Movie (2002),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,21 Up (1977),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6472,Sharkwater (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6473,Maniac Cop (1988),1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6474,Ex. The (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6475,Paprika (Papurika) (2006),0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6476,Day Watch (Dnevnoy dozor) (2006),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6477,This Is England (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6478,Away from Her (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6479,Knocked Up (2007),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6480,Hairspray (2007),0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6481,28 Weeks Later (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6482,Wheels on Meals (Kuai can che) (1984),1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6483,Jonestown: The Life and Death of Peoples Temple (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6484,Shrek the Third (2007),0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6485,Once (2006),0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6486,Pirates of the Caribbean: At World's End (2007),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
